(馆驿,22,2.5649493574615376,1863.9133691581176)
(紧箍儿咒,22,2.1972245773362196,1344.4082687338503)
(摆列,22,2.5349803604713506,473.2610601174233)
(龙床,22,2.0794415416798357,227.5740501421556)
(次日,21,2.3025850929940455,80.32823838196695)
(拽开步,21,2.6758126027197604,1628.8023255813955)
(开了门,21,2.70805020110221,113.86831052702885)
(死活,21,2.1972245773362196,124.31455228126066)
(胆战,21,2.3025850929940455,193.99868607954548)
(琉璃,21,2.3894560597960672,16783.41935483871)
(校尉,21,2.4849066497880012,15049.595041322313)
(搀着,21,2.052600145256312,55.893788559326374)
(路程,21,2.3025850929940455,163.58255479698167)
(手执,21,2.0840213529374987,61.81685789938217)
(垂泪,21,2.3978952727983707,764.1097978879642)
(逍遥,21,2.222956109799999,5750.529473684211)
(之际,21,2.1379343692912176,166.75833333333333)
(杨柳,21,2.4849066497880012,2457.491228070176)
(伏虎,21,2.1972245773362196,170.88973348348347)
(伯钦,21,2.6390573296152584,3469.67481740235)
(霞光,21,2.70805020110221,199.9342336407554)
(虎豹,21,2.6390573296152584,769.0038006756756)
(无穷,21,2.890371757896165,165.43525528435586)
(举钯,21,2.3978952727983707,155.76758906804673)
(拜毕,21,2.3978952727983707,69.85803341368134)
(心中大怒,21,2.093259175449132,400.22)
(美猴王,21,2.890371757896165,223.65524441169245)
(即唤,21,2.833213344056216,50.81390568319226)
(死罪,21,2.5649493574615376,110.17450841988504)
(物件,21,2.70805020110221,115.36274944567627)
(闻此言,21,2.6390573296152584,206.83791458427987)
(九霄,21,2.3025850929940455,401.6913970588235)
(犀牛,21,2.6390573296152584,1240.7456279809223)
(几番,20,2.1733413302713895,135.38537600832683)
(饮酒,20,2.9444389791664403,417.11307972902557)
(谢不尽,20,2.0794415416798357,314.1823671497585)
(河边,20,2.6390573296152584,64.75729363735935)
(坡前,20,2.0794415416798357,64.9951280449719)
(快快,20,2.538797063533322,61.60110347440519)
(暗暗,20,2.309175163413351,111.8593926363881)
(说那里话,20,2.3025850929940455,212.8046136856313)
(索战,20,2.70805020110221,163.09905956112854)
(耍耍,20,2.6390573296152584,456.3712117889566)
(山凹里,20,2.3978952727983707,104.15927609056875)
(师徒四众,20,2.70805020110221,213.40689089417558)
(男女,20,2.5649493574615376,185.92267009719842)
(钻入,20,2.6013345821065483,104.26573146292587)
(致令,20,2.833213344056216,666.6060217809097)
(拴在,20,2.3025850929940455,58.06115388907488)
(伺候,20,2.6758126027197604,4817.462962962963)
(踪迹,20,2.1972245773362196,3327.7006715701955)
(水底,20,2.2937599844196934,84.64339168347759)
(宝塔,20,2.4849066497880012,112.8211466736057)
(走兽,20,2.3978952727983707,92.94638869535703)
(胜败,20,2.0794415416798357,329.1907624169567)
(念咒,20,2.3894560597960672,116.78698092031425)
(向东,20,2.538797063533322,56.579886032450304)
(失迎,20,2.3978952727983707,185.4554527794115)
(都是些,20,2.9444389791664403,72.0617728531856)
(不亚,20,2.6390573296152584,62.06293539459872)
(廊下,20,2.3978952727983707,68.66014753817122)
(锦绣,20,2.890371757896165,593.1212950296398)
(这才是,20,2.7972170302081194,71.17358175674751)
(宫娥,19,2.3978952727983707,424.7050180443375)
(高峰,19,2.3025850929940455,137.44086200903723)
(在云端里,19,2.772588722239781,127.28791429527956)
(阴司,19,2.4849066497880012,790.3289094979215)
(世界,19,2.6390573296152584,245.91855316184888)
(童男,19,2.3025850929940455,458.5080705009277)
(倘或,19,2.890371757896165,1790.8394927536235)
(女童,19,2.5649493574615376,63.441368245411375)
(天涯,19,2.4849066497880012,197.45593640140623)
(喜喜欢欢,19,2.3894560597960672,825.8507936507935)
(斋供,19,2.5649493574615376,180.6944870951232)
(扶着,19,2.772588722239781,56.4814165157324)
(助力,19,2.70805020110221,236.22802112457285)
(昏君,19,2.1972245773362196,221.94508307139648)
(推倒,19,2.5649493574615376,109.91631827077035)
(足踏,19,2.6390573296152584,708.1763736657354)
(玄奘,19,2.1972245773362196,5473.662236987819)
(五色,19,2.6390573296152584,51.22198847620628)
(呼唤,19,2.70805020110221,162.48247863247863)
(教小的们,19,2.3894560597960672,142.80562818716322)
(绣球,19,2.3025850929940455,3230.5339869281047)
(途中,19,2.5649493574615376,118.46220400728599)
(蓬莱,19,2.6390573296152584,5095.584536082474)
(峥嵘,19,2.70805020110221,27383.473684210523)
(火眼金睛,19,2.5649493574615376,674.8197146562906)
(福地,19,2.4849066497880012,107.3546838687257)
(立于,19,2.70805020110221,135.20945945945948)
(擂鼓,19,2.3978952727983707,3653.153732446416)
(全真,19,2.6390573296152584,57.209359121265784)
(欺心,19,2.4849066497880012,75.28891089108913)
(翻波,19,2.4849066497880012,403.40477453580905)
(护法,19,2.2937599844196934,71.99354744738184)
(那怪闻言,18,2.538797063533322,58.72228840872323)
(金铙,18,2.3978952727983707,281.30325603748645)
(层层,18,2.3978952727983707,451.6371527777778)
(连夜,18,2.70805020110221,93.68895558223288)
(情愿,18,2.6390573296152584,234.22238895558223)
(钢刀,18,2.4849066497880012,458.6711724948575)
(管待,18,2.463120174307574,106.5529058389842)
(本寺,18,2.3978952727983707,67.43580918091808)
(酬谢,18,2.6390573296152584,669.7045194508008)
(巍巍,18,2.6390573296152584,3463.442307692308)
(跳在空中,18,2.6390573296152584,336.68205349439165)
(腾腾,18,2.0794415416798357,609.0757023933403)
(邪魔,18,2.3025850929940455,59.24796447076239)
(南赡部洲,18,2.4849066497880012,1445.2388888888888)
(十三年,18,2.1972245773362196,104.63267973856209)
(莫哭,18,2.1972245773362196,66.58098366250051)
(太上老君,18,2.1299199855325717,1123.7278617710583)
(在旁边,18,2.1972245773362196,72.9140072095359)
(朋友,18,2.4849066497880012,10877.059233449476)
(重重,18,2.70805020110221,191.74767101410697)
(密密,18,2.6094952679903822,1857.7956754612176)
(大惊失色,18,2.5649493574615376,136.80336561637228)
(江山,18,2.3978952727983707,62.87064225726542)
(发狠,18,2.222956109799999,399.80993852459017)
(二十八宿,18,2.70805020110221,463.690052978165)
(报怨,18,2.463120174307574,412.9253968253968)
(心焦,18,2.4849066497880012,141.25411764705882)
(八百里,18,2.0794415416798357,84.8154105308917)
(木母,18,2.5649493574615376,163.35510204081632)
(鞍辔,18,2.6390573296152584,8309.803016858918)
(御花园,18,2.3978952727983707,1506.6196911196907)
(掀翻,18,2.222956109799999,1497.7047817047815)
(帖儿,18,2.6390573296152584,97.7797406502537)
(摩昂,18,2.309175163413351,2567.2006578947367)
(飞禽,18,2.3978952727983707,408.70856245090334)
(将军,18,2.5649493574615376,76.79498154981549)
(索性,18,2.772588722239781,153.41384224752233)
(乒乓,18,2.19807066673184,15660.782608695652)
(传令,17,2.3978952727983707,145.820067264574)
(居住,17,2.3978952727983707,91.59016257636947)
(嫂嫂,17,2.0794415416798357,6460.81957633309)
(金铃,17,2.4849066497880012,81.96365557120616)
(众臣,17,2.6390573296152584,77.1890528593994)
(令郎,17,2.0794415416798357,431.1201988691752)
(七十二,17,2.0794415416798357,145.9764981597927)
(莫念莫念,17,2.0794415416798357,728.6918767507002)
(心肝,17,2.1972245773362196,212.616875)
(工夫,17,2.70805020110221,1008.3062015503875)
(十岁,17,2.0794415416798357,51.310256410256414)
(井中,17,2.1972245773362196,56.99596607897721)
(条绳,17,2.0794415416798357,157.50519980055557)
(拖着,17,2.4849066497880012,59.86572811262647)
(争持,17,2.70805020110221,368.92020855057353)
(显神通,17,2.70805020110221,440.83243620414663)
(简帖,17,2.0289883077524675,3770.188405797101)
(在路旁,17,2.6390573296152584,51.053773247289975)
(器械,17,2.3025850929940455,2767.478723404255)
(通天河,17,2.3978952727983707,809.9690476190476)
(径直,17,2.5649493574615376,65.88646047495604)
(灯光,17,2.5649493574615376,61.391956799378086)
(少顷,17,2.3025850929940455,471.650509251853)
(向南,17,2.70805020110221,77.75019338959211)
(唐僧四众,17,2.4849066497880012,80.52789613605738)
(山坡下,17,2.1972245773362196,72.02011220493277)
(降妖杖,17,2.6390573296152584,536.3773195876288)
(是甚人,17,2.3978952727983707,50.22208216222354)
(吉凶,17,2.4849066497880012,866.4637539184953)
(息怒,17,2.4849066497880012,412.1557315936626)
(烟霞,17,2.6390573296152584,609.1502754820937)
(文武多官,17,2.3978952727983707,856.0648470770423)
(岸边,17,2.0794415416798357,110.0873991835109)
(牵马挑担,17,2.2937599844196934,2824.030012771392)
(看不尽,17,2.309175163413351,52.72330710538864)
(绳索,17,2.5649493574615376,301.97548651416867)
(肯放,17,2.0794415416798357,59.67709767090383)
(端坐,17,2.2937599844196934,102.22555852201148)
(现了本象,17,2.5649493574615376,560.0140559706217)
(神威,17,2.3025850929940455,63.81942680674208)
(荒山,17,2.3025850929940455,100.20008609751676)
(后园,17,2.3978952727983707,87.2480863320707)
(令牌,16,2.3978952727983707,369.60333880921723)
(金光寺,16,2.381738689071427,409.0700737100737)
(奇花,16,2.6390573296152584,188.74877562125883)
(喧哗,16,2.5649493574615376,10881.798692810456)
(芭蕉洞,16,2.3978952727983707,187.78651026392959)
(南北,16,2.6390573296152584,235.95736961451243)
(米饭,16,2.3978952727983707,373.73511717697767)
(舅爷,16,2.1972245773362196,691.7546950307462)
(拽步,16,2.4849066497880012,408.42782847610636)
(馍馍,16,2.3025850929940455,5764.941828254847)
(走近前,16,2.70805020110221,58.24640358242373)
(涧边,16,2.3978952727983707,90.19433128196238)
(身躯,16,2.5649493574615376,263.3192889226292)
(径奔,16,2.381738689071427,156.07799610019498)
(险峻,16,2.3025850929940455,3693.2457852706298)
(怎见得,16,2.0794415416798357,112.80830419817329)
(船儿,16,2.3978952727983707,54.72446390302265)
(虎狼,16,2.3978952727983707,305.6909518213866)
(指望,16,2.6390573296152584,99.9156944644486)
(半夜,16,2.4849066497880012,54.28835268031824)
(半晌,16,2.093259175449132,1025.4466617393448)
(相逢,16,2.381738689071427,114.4035731464303)
(诸神,16,2.5649493574615376,60.06534287693372)
(蒙菩萨,16,2.3025850929940455,93.44112067707572)
(在树上,16,2.1972245773362196,69.67338466688985)
(瑶草,16,2.1972245773362196,813.4234903263631)
(商量,16,2.70805020110221,1651.7015873015873)
(文书,16,2.5649493574615376,166.5581432573029)
(之辈,16,2.309175163413351,66.8705096073517)
(寇家,16,2.5649493574615376,106.88977914740626)
(朦胧,16,2.5649493574615376,24775.52380952381)
(碗来粗细,16,2.1972245773362196,1825.5649122807015)
(柱上,16,2.1972245773362196,72.95859772129711)
(在半空中,16,2.5649493574615376,59.29649758884243)
(太平,16,2.1299199855325717,89.89822894168466)
(整衣,16,2.1299199855325717,122.81577433203995)
(玲珑,16,2.6390573296152584,25772.68111455108)
(谁敢,16,2.3978952727983707,86.66738849789698)
(褊衫,16,2.3978952727983707,21678.583333333332)
(梆铃,16,2.4849066497880012,3279.974783293932)
(撞入,16,2.2937599844196934,80.59186972979775)
(水晶宫,16,2.381738689071427,505.8687408847837)
(混沌,16,2.1972245773362196,8442.774847870181)
(虎皮裙,16,2.3025850929940455,1654.3275039745627)
(遍地,16,2.309175163413351,57.4790510122352)
(相助,16,2.3978952727983707,108.21959621959623)
(弥勒,16,2.6390573296152584,2218.703624733476)
(缰绳,16,2.0794415416798357,1248.8112811281126)
(决不敢,15,2.5649493574615376,203.8152568488679)
(姓名,15,2.4849066497880012,117.27309611107772)
(孤拐,15,2.1972245773362196,1669.3668449197862)
(西域,15,2.3978952727983707,559.848637015782)
(棒架,15,2.1972245773362196,85.55740706228006)
(尸首,15,2.1972245773362196,852.9278688524589)
(甘雨,15,2.3978952727983707,635.4250122129945)
(州城,15,2.3978952727983707,439.2823370482945)
(宇宙,15,2.5649493574615376,9127.82456140351)
(周围,15,2.4849066497880012,1233.294879898862)
(问曰,15,2.3978952727983707,66.05743838028168)
(等老猪,15,2.4849066497880012,61.93094527679025)
(干粮,15,2.0794415416798357,771.7850079113924)
(丝绳,15,2.3978952727983707,386.35099009900995)
(泼猢狲,15,2.0794415416798357,719.4220132743363)
(挑着担,15,2.0794415416798357,1019.3691222570533)
(半个时辰,15,2.1972245773362196,540.7628880266076)
(衣裳,15,2.3978952727983707,926.8752969121139)
(不知好歹,15,2.381738689071427,57.49948426264294)
(策马,15,2.0289883077524675,257.7715021799445)
(必须,15,2.4849066497880012,74.66791044776119)
(艳艳,15,2.19807066673184,2241.967825337547)
(村舍,15,2.0794415416798357,569.5314894548638)
(凤仙郡,15,2.2937599844196934,3902.145)
(打劫,15,2.4849066497880012,104.16692249169124)
(囫囵,15,2.0794415416798357,34685.73333333333)
(罢罢罢,15,2.5649493574615376,367.95332390381895)
(光彩,15,2.4849066497880012,69.81830381105743)
(金蝉,15,2.0794415416798357,309.0073645866329)
(依旧,15,2.5649493574615376,204.94459033613447)
(医治,15,2.4849066497880012,865.6044809228039)
(惊恐,15,2.6390573296152584,68.97539462287664)
(嘻嘻,15,2.3025850929940455,7621.376953125001)
(啼哭,15,2.4849066497880012,550.2178510998308)
(虔心,15,2.3978952727983707,240.13200000000003)
(果品,15,2.3978952727983707,177.7904592673592)
(脑后,15,2.3025850929940455,167.01527991782228)
(那些小妖,15,2.2937599844196934,70.34440798961639)
(号令,15,2.0794415416798357,273.41262612107624)
(宝象国,15,2.4849066497880012,528.4595070422536)
(衣冠,15,2.4849066497880012,411.94457640538394)
(水伯,15,2.4849066497880012,171.5379374010902)
(城隍,15,2.3025850929940455,1229.9905437352245)
(瑞霭,15,2.4849066497880012,3531.3529411764703)
(刚才,15,2.3025850929940455,88.77388752388752)
(诸佛,15,2.3978952727983707,83.5255147908729)
(笑吟吟,15,2.1299199855325717,543.6635318704284)
(岂知,15,2.4849066497880012,59.34685900701886)
(富贵,15,2.3978952727983707,3515.4459459459463)
(闪过,15,2.5649493574615376,74.3223244386035)
(传旨教,15,2.1972245773362196,201.88555759629563)
(越发,15,2.1299199855325717,349.5606019887127)
(太乙,15,2.1972245773362196,1123.7278617710583)
(指示,15,2.0794415416798357,1115.5360205831903)
(认不得,14,2.0794415416798357,58.53426550948248)
(狐狸,14,2.4849066497880012,5603.080000000001)
(商议,14,2.3978952727983707,5419.645833333333)
(参拜,14,2.2937599844196934,91.13662979830839)
(好便似,14,2.5649493574615376,222.37159604347295)
(群猴,14,2.1972245773362196,117.65472460022613)
(呐喊,14,2.1972245773362196,4372.151260504203)
(投西,14,2.19807066673184,111.03664634146341)
(仙境,14,2.5649493574615376,195.7749825296995)
(痛哭,14,2.3978952727983707,355.52538071065993)
(簇簇,14,2.3978952727983707,1778.3212890625002)
(求雨,14,2.3978952727983707,92.4776740938234)
(斯文,14,2.3025850929940455,738.7427991886409)
(照旧,14,2.4849066497880012,313.2096663226694)
(钟鼓,14,2.093259175449132,524.0667673933376)
(喊声,14,2.093259175449132,69.14099667774087)
(相识,14,2.1972245773362196,62.194250194250195)
(洗澡,14,2.3025850929940455,3891.0277777777783)
(飞腾,14,2.4849066497880012,146.12429786551115)
(青松,14,2.2937599844196934,134.8540008146036)
(乔松,14,2.3978952727983707,2014.3816371681417)
(甘露,14,2.3978952727983707,1862.9166240409206)
(猪悟能,14,2.2937599844196934,330.4452207049858)
(峻岭,14,2.3025850929940455,1292.6360248447204)
(四下里,14,2.4849066497880012,153.92426355606273)
(炉中,14,2.1972245773362196,64.61574764033782)
(通关文牒,14,2.0794415416798357,1429.357142857143)
(跪倒,14,2.1972245773362196,84.27438911514254)
(灼灼,14,2.3025850929940455,3939.4288804759335)
(鱼精,14,2.0794415416798357,73.94552560783717)
(烧火的,14,2.5649493574615376,61.05414738818481)
(格子,14,2.093259175449132,87.87554590421041)
(念动真言,14,2.3025850929940455,419.7063670411985)
(好去处,14,2.1972245773362196,82.84432009462718)
(紧随,14,2.3978952727983707,85.29478442118082)
(双双,14,2.3978952727983707,176.7576014948191)
(骷髅,14,2.1972245773362196,37163.28571428571)
(夜叉,14,2.1972245773362196,172.7704933586338)
(受苦,14,2.6390573296152584,87.02513739545996)
(皈正,14,2.3025850929940455,97.1511416986769)
(搀住,14,2.1972245773362196,76.30425309029961)
(赶上前,14,2.1299199855325717,51.7006700357731)
(上写着,14,2.4849066497880012,117.59773974814335)
(诚所谓,14,2.5649493574615376,3139.656896551724)
(怕他怎的,14,2.3978952727983707,97.68663582109568)
(立定,14,2.3978952727983707,65.82565789473684)
(钢叉,14,2.3978952727983707,716.365460267506)
(馆中,14,2.0794415416798357,72.10742852617408)
(后妃,14,2.3025850929940455,176.864898989899)
(天色将晚,14,2.3978952727983707,249.41802492809202)
(查勘,14,2.4849066497880012,6756.961038961039)
(好道也,14,2.5649493574615376,59.507891898957546)
(围住,14,2.381738689071427,58.07226341385633)
(黄昏,14,2.4849066497880012,165.97935513273328)
(狼虫,14,2.3025850929940455,577.9120913995558)
(彩雾,14,2.0794415416798357,206.4626984126984)
(府县,14,2.4849066497880012,726.0769537480064)
(金圣宫,14,2.3978952727983707,275.8674443266172)
(畜生,14,2.0794415416798357,88.85315572470664)
(当驾官,14,2.3978952727983707,634.4951219512196)
(香案,14,2.3025850929940455,422.43252334280584)
(穿一领,14,2.3025850929940455,1297.0092592592591)
(传报,14,2.4849066497880012,70.84504357298475)
(宝阁,13,2.4849066497880012,84.77111846392943)
(僮仆,13,2.0794415416798357,17342.866666666665)
(拯救,13,2.3978952727983707,778.6022792678716)
(明珠,13,2.0794415416798357,126.87284050196017)
(佛像,13,2.3025850929940455,380.71135877518856)
(侮着,13,2.0794415416798357,156.61467571259865)
(簇拥,13,2.1972245773362196,1304.7295524691358)
(念声咒语,13,2.1972245773362196,1051.0828282828284)
(吊桶,13,2.3025850929940455,3463.245263696876)
(大王爷爷,13,2.0794415416798357,117.32788648348598)
(摸摸,13,2.3978952727983707,613.4891609977325)
(低着头,13,2.0289883077524675,268.32697266632283)
(迭迭,13,2.3025850929940455,2010.617717003567)
(老拙,13,2.3025850929940455,75.39368200463706)
(金平府,13,2.4849066497880012,420.8386012941762)
(光辉,13,2.4849066497880012,253.29431150058048)
(将下去,13,2.4849066497880012,58.587720665939045)
(剖开,13,2.3978952727983707,315.5013527381285)
(鸡鸣,13,2.3978952727983707,1220.0068542568542)
(霎时间,13,2.2937599844196934,343.5975615951232)
(哪吒太子,13,2.4849066497880012,188.304741223308)
(红孩儿,13,2.1972245773362196,225.09711128860488)
(筵席,13,2.0794415416798357,1284.6567901234566)
(黄门官,13,2.0794415416798357,654.6378242353852)
(六七,13,2.0794415416798357,57.03735748498955)
(急转身,13,2.2937599844196934,213.9469222496362)
(会同馆,13,2.0794415416798357,934.0861759425494)
(跟随,13,2.093259175449132,118.80344972950186)
(奉承,13,2.3025850929940455,417.1272278754239)
(沙悟净,13,2.3025850929940455,92.44598436389481)
(整治,13,2.0289883077524675,428.6803143617695)
(灯笼,13,2.3978952727983707,249.17911877394633)
(比丘国,13,2.3978952727983707,170.417949557812)
(家私,13,2.3978952727983707,150.84116859946474)
(慌了手脚,13,2.3978952727983707,1140.9780701754385)
(星辰,13,2.0794415416798357,219.05359976681675)
(一副,13,2.3978952727983707,50.287492286302694)
(入洞里,13,2.0794415416798357,102.90936477748194)
(胡谈,13,2.0794415416798357,845.9934959349594)
(贵处,13,2.3025850929940455,106.44819011646206)
(舍不得,13,2.1972245773362196,103.07403230722339)
(凶顽,13,2.1972245773362196,556.9596508563899)
(两界山,13,2.3025850929940455,262.7094694321448)
(响一声,13,2.3978952727983707,111.27098345013654)
(关了门,13,2.0289883077524675,122.85383707201888)
(捆住,13,2.3025850929940455,62.17795550652693)
(刀砍,13,2.4849066497880012,298.5002868617326)
(举步,13,2.1972245773362196,115.48881603660827)
(香茶,13,2.1972245773362196,84.75943307560244)
(斗牛宫,13,2.4849066497880012,703.527980029124)
(能彀,13,2.0794415416798357,156.95994616170054)
(乱谈,13,2.1972245773362196,326.19811912225697)
(魂飞魄散,13,2.1972245773362196,1789.3433862433862)
(感激,13,2.1972245773362196,2552.3464150943396)
(嫔妃,13,2.0794415416798357,5202.86)
(蒸吃,13,2.3025850929940455,66.53928184948352)
(意欲,13,2.4849066497880012,74.73969302849817)
(教诲,13,2.3978952727983707,578.7385984427142)
(殷勤,13,2.5649493574615376,16258.9375)
(松柏,13,2.2937599844196934,680.1808125502814)
(幽冥,12,2.3025850929940455,3515.445945945946)
(四海龙王,12,2.1972245773362196,226.11299435028246)
(顽耍,12,2.3025850929940455,599.2352433054996)
(名号,12,2.0794415416798357,96.01734744094489)
(昨夜,12,2.3025850929940455,204.03372549019605)
(现了原身,12,2.1972245773362196,334.2129436325679)
(法术,12,2.0794415416798357,348.60033500837517)
(铜锤,12,2.0794415416798357,2379.3567073170734)
(两班文武,12,2.0794415416798357,410.13151152860803)
(菩萨南无,12,2.093259175449132,139.18833600856073)
(管情,12,2.3978952727983707,63.63576320939334)
(适间,12,2.1972245773362196,156.0662917135358)
(安寝,12,2.3978952727983707,467.4277158044471)
(山川,12,2.3978952727983707,121.25052435329759)
(丛中,12,2.0794415416798357,96.92362146050671)
(强似,12,2.1972245773362196,77.11749011857708)
(按云头,12,2.1972245773362196,229.99454799970528)
(个窟窿,12,2.0794415416798357,57.10839141649745)
(凄惨,12,2.0794415416798357,6727.836206896552)
(功绩,12,2.1972245773362196,1471.8132956152756)
(陈澄,12,2.1972245773362196,2537.9804878048776)
(敖顺,12,2.1972245773362196,2237.7892473118277)
(铺设,12,2.3978952727983707,659.7032967032968)
(鹅笼,12,2.3025850929940455,1482.2962962962963)
(晚斋,12,2.1972245773362196,81.26929084661043)
(找路,12,2.093259175449132,67.18569214876032)
(文殊,12,2.0794415416798357,1020.1686274509804)
(黑气,12,2.3978952727983707,55.27362223894471)
(处治,12,2.1972245773362196,60.15910273457824)
(已毕,12,2.1972245773362196,72.5701998070508)
(天蓬元帅,12,2.1972245773362196,213.78687850979315)
(怒发,12,2.1972245773362196,92.2084182543199)
(百姓,12,2.1972245773362196,102.494163999015)
(与他赌斗,12,2.3978952727983707,266.4034818228366)
(回避,12,2.0794415416798357,88.41133988501515)
(揭开,12,2.3025850929940455,53.85797591525482)
(讲话,12,2.3025850929940455,81.12778398607031)
(调和,12,2.3978952727983707,85.29278688524589)
(金莲,12,2.4849066497880012,61.80147291732658)
(景致,12,2.1972245773362196,874.4302521008402)
(扛子,12,2.1972245773362196,55.11358279706576)
(落伽山,12,2.0794415416798357,242.50104870659518)
(围绕,12,2.1972245773362196,789.3087231352717)
(忽闻得,12,2.3978952727983707,63.45467111147248)
(使钉钯,12,2.3025850929940455,113.25953741496598)
(珍楼,12,2.1972245773362196,595.690487548898)
(国印,12,2.3025850929940455,211.3838028169014)
(榜文,12,2.1972245773362196,408.0674509803921)
(劝解,11,2.3025850929940455,198.2797256097561)
(梅花,11,2.1972245773362196,168.46656069704463)
(收拾行李,11,2.3025850929940455,410.55566714490675)
(魔障,11,2.3025850929940455,268.7680097680098)
(良久,11,2.3978952727983707,582.3306878306879)
(降伏,11,2.3025850929940455,69.0001205632716)
(杨柳枝,11,2.1972245773362196,3283.503155479059)
(鳜婆,11,2.0794415416798357,2154.7989457831322)
(顾不得,11,2.0794415416798357,148.06089926010245)
(暴纱亭,11,2.0794415416798357,4729.872727272727)
(现原身,11,2.1972245773362196,362.06402226861513)
(吵闹,11,2.0794415416798357,2049.1034729681346)
(灵根,11,2.0794415416798357,63.28673478414721)
(消灾,11,2.3025850929940455,320.44490481522956)
(在半空里,11,2.1972245773362196,53.09582610470457)
(手软,11,2.3025850929940455,51.44863358504135)
(赴会,11,2.0794415416798357,155.68102932375822)
(而退,11,2.0794415416798357,83.58130093174051)
(抵住,11,2.3025850929940455,83.16108689334496)
(干戈,11,2.1972245773362196,1065.3659717051378)
(入里边,11,2.1972245773362196,159.6147367246765)
(多心经,11,2.3978952727983707,353.54250061774155)
(家僮,11,2.0794415416798357,186.54322033898308)
(幌亮,11,2.1972245773362196,357.5848797250859)
(蛟龙,11,2.3025850929940455,346.1022012578617)
(大鹏,11,2.1972245773362196,132.36992321213802)
(撒泼,11,2.3025850929940455,308.8250593567883)
(柳树,11,2.0794415416798357,176.15100030778703)
(崎岖,11,2.3025850929940455,43357.166666666664)
(西北,11,2.0794415416798357,71.21884021901442)
(这些和尚,11,2.1972245773362196,60.89295328077288)
(龟蛇,11,2.1972245773362196,2794.5048828125005)
(泰山,11,2.1972245773362196,107.31368247360822)
(狼牙棒,11,2.0794415416798357,656.7006310958119)
(搭包儿,11,2.0794415416798357,160.39308334734596)
(颈项,11,2.1972245773362196,4076.314814814815)
(黎民,11,2.0794415416798357,2838.8621031746034)
(磕头礼拜,11,2.1972245773362196,755.1320754716982)
(奏玉帝,11,2.0794415416798357,280.95954835542466)
(獠牙,11,2.0794415416798357,3335.1666666666665)
(路途,11,2.093259175449132,103.72527910685807)
(跳将起去,11,2.0794415416798357,84.7371335504886)
(配合,11,2.3025850929940455,321.4167134673706)
(龙婆,11,2.1972245773362196,50.03887247101614)
(及至,11,2.1972245773362196,60.03006146552267)
(争竞,11,2.3025850929940455,2457.340489480464)
(恐惧,11,2.1972245773362196,236.63053005871166)
(西方路上,11,2.3025850929940455,109.72289110429448)
(七星剑,11,2.1972245773362196,1605.8209876543212)
(伤害,11,2.3025850929940455,78.03474182244582)
(扫塔,11,2.3025850929940455,458.8059964726631)
(千层,11,2.0794415416798357,70.59337379119795)
(嵯峨,11,2.3025850929940455,21678.583333333332)
(防备,11,2.1972245773362196,1484.9885832900882)
(慈云寺,11,2.1972245773362196,1734.2866666666669)
(旧年,11,2.1972245773362196,60.37583340366276)
(有来有去,10,2.0794415416798357,133.09951394218467)
(献茶,10,2.0794415416798357,290.500279173646)
(第七十,10,2.3025850929940455,294.2794117647059)
(朝廷,10,2.0794415416798357,866.2770562770563)
(谨慎,10,2.1972245773362196,7507.734487734488)
(谓之,10,2.3025850929940455,61.08363858363859)
(在水里,10,2.3025850929940455,73.29726836002988)
(房舍,10,2.1972245773362196,132.14619526567105)
(第六十,10,2.3025850929940455,392.3725490196079)
(至洞口,10,2.0794415416798357,135.04451423676906)
(尾巴,10,2.0794415416798357,1263.4434191355026)
(有甚话说,10,2.1972245773362196,133.09951394218467)
(林内,10,2.1972245773362196,56.06530172413794)
(西牛贺洲,10,2.0794415416798357,634.4951219512195)
(帝君,10,2.1972245773362196,62.71528447444552)
(凡夫,10,2.1972245773362196,171.87037526427062)
(第九十,10,2.3025850929940455,362.19004524886884)
(烧香,10,2.0794415416798357,64.23125354929509)
(第四十,10,2.3025850929940455,247.8142414860681)
(幌金绳,10,2.0794415416798357,1515.1019219569018)
(白鹿,10,2.3025850929940455,121.35516525552214)
(牙齿,10,2.3025850929940455,505.32828282828285)
(镇元子,10,2.1972245773362196,99.10775853858316)
(黑风山,10,2.0794415416798357,148.90415271457599)
(潺潺,10,2.0794415416798357,7136.9821673525375)
(南天门外,10,2.0794415416798357,273.24510267317896)
(伫立,10,2.1972245773362196,1620.3238866396764)
(出水面,10,2.0794415416798357,135.36072013944897)
(迎敌,10,2.0794415416798357,180.36052275799912)
(第三十,10,2.3025850929940455,107.01069518716578)
(弄做个,10,2.3025850929940455,76.87668075297735)
(惠岸,10,2.1972245773362196,2263.0969986950845)
(第八十,10,2.3025850929940455,428.0427807486631)
(炼魔,10,2.3025850929940455,67.58189800742991)
(在一处,10,2.3025850929940455,56.18821344104021)
(相争,10,2.3025850929940455,54.800981662295534)
(饮食,10,2.1972245773362196,362.770882722075)
(禅院,10,2.0794415416798357,219.52995780590717)
(烈火,10,2.0794415416798357,160.67136063245013)
(衙门,10,2.0794415416798357,150.34560480841475)
(水势,10,2.0794415416798357,57.179312467030066)
(放了手,10,2.0794415416798357,80.95064724919095)
(飞升,10,2.0794415416798357,205.43552080865516)
(成正果,10,2.1972245773362196,246.54598872198264)
(辞别,10,2.3025850929940455,260.55989583333337)
(鸟啼,10,2.0794415416798357,850.140522875817)
